Classifiers,nAromAtom,nAromBond,nAtom,nHeavyAtom,nHetero,nH,nC,nN,nO,nS,ATSC2d,ATSC3d,ATSC4d,ATSC5d,ATSC6d,ATSC7d,ATSC8d,ATSC0s,ATSC1s,ATSC2s,ATSC3s,ATSC4s,ATSC5s,ATSC6s,ATSC7s,ATSC8s,ATSC0Z,ATSC1Z,ATSC2Z,ATSC3Z,ATSC4Z,ATSC5Z,ATSC6Z,ATSC7Z,ATSC8Z,ATSC0m,ATSC1m,ATSC2m,ATSC3m,ATSC4m,ATSC5m,ATSC6m,ATSC7m,ATSC8m,ATSC0v,ATSC1v,ATSC2v,ATSC3v,ATSC4v,ATSC5v,ATSC6v,ATSC7v,ATSC8v,ATSC0se,ATSC1se,ATSC2se,ATSC3se,ATSC4se,ATSC5se,ATSC6se,ATSC7se,ATSC8se,ATSC0pe,ATSC1pe,ATSC2pe,ATSC3pe,ATSC4pe,ATSC5pe,ATSC6pe,ATSC7pe,ATSC8pe,ATSC0are,ATSC1are,ATSC2are,ATSC3are,ATSC4are,ATSC5are,ATSC6are,ATSC7are,ATSC8are,ATSC0p,ATSC1p,ATSC2p,ATSC3p,ATSC4p,ATSC5p,ATSC6p,ATSC7p,ATSC8p,ATSC0i,ATSC1i,ATSC2i,ATSC3i,ATSC4i,ATSC5i,ATSC6i,ATSC7i,ATSC8i,AATSC0c,AATSC1c,AATSC2c,AATSC3c,AATSC4c,AATSC5c,AATSC6c,AATSC7c,AATSC8c,AATSC0dv,AATSC1dv,AATSC2dv,AATSC3dv,AATSC4dv,AATSC5dv,AATSC6dv,AATSC7dv,AATSC8dv,AATSC0d,AATSC1d,AATSC2d,AATSC3d,AATSC4d,AATSC5d,AATSC6d,AATSC7d,AATSC8d,AATSC0s,AATSC1s,AATSC2s,AATSC3s,AATSC4s,AATSC5s,AATSC6s,AATSC7s,AATSC8s,AATSC0Z,AATSC1Z,AATSC2Z,AATSC3Z,AATSC4Z,AATSC5Z,AATSC6Z,AATSC7Z,AATSC8Z,AATSC0m,AATSC1m,AATSC2m,AATSC3m,AATSC4m,AATSC5m,AATSC6m,AATSC7m,AATSC8m,AATSC0v,AATSC1v,AATSC2v,AATSC3v,AATSC4v,AATSC5v,AATSC6v,AATSC7v,AATSC8v,AATSC0se,AATSC1se,AATSC2se,AATSC3se,AATSC4se,AATSC5se,AATSC6se,AATSC7se,AATSC8se,AATSC0pe,AATSC1pe,AATSC2pe,AATSC3pe,AATSC4pe,AATSC5pe,AATSC6pe,AATSC7pe,AATSC8pe,AATSC0are,AATSC1are,AATSC2are,AATSC3are,AATSC4are,AATSC5are,AATSC6are,AATSC7are,AATSC8are,AATSC0p,AATSC1p,AATSC2p,AATSC3p,AATSC4p,AATSC5p,AATSC6p,AATSC7p,AATSC8p,AATSC0i,AATSC1i,AATSC2i,AATSC3i,AATSC4i,AATSC5i,AATSC6i,AATSC7i,AATSC8i,MATS1c,MATS2c,MATS3c,MATS4c,MATS5c,MATS6c,MATS7c,MATS8c,MATS1dv,MATS2dv,MATS3dv,MATS4dv,MATS5dv,MATS6dv,MATS7dv,MATS8dv,MATS1d,MATS2d,MATS3d,MATS4d,MATS5d,MATS6d,MATS7d,MATS8d,MATS1s,MATS2s,MATS3s,MATS4s,MATS5s,MATS6s,MATS7s,MATS8s,MATS1Z,MATS2Z,MATS3Z,MATS4Z,MATS5Z,MATS6Z,MATS7Z,MATS8Z,MATS1m,MATS2m,MATS3m,MATS4m,MATS5m,MATS6m,MATS7m,MATS8m,MATS1v,MATS2v,MATS3v,MATS4v,MATS5v,MATS6v,MATS7v,MATS8v,MATS1se,MATS2se,MATS3se,MATS4se,MATS5se,MATS6se,MATS7se,MATS8se,MATS1pe,MATS2pe,MATS3pe,MATS4pe,MATS5pe,MATS6pe,MATS7pe,MATS8pe,MATS1are,MATS2are,MATS3are,MATS4are,MATS5are,MATS6are,MATS7are,MATS8are,MATS1p,MATS2p,MATS3p,MATS4p,MATS5p,MATS6p,MATS7p,MATS8p,MATS1i,MATS2i,MATS3i,MATS4i,MATS5i,MATS6i,MATS7i,MATS8i,GATS1c,GATS2c,GATS3c,GATS4c,GATS5c,GATS6c,GATS7c,GATS8c,GATS1dv,GATS2dv,GATS3dv,GATS4dv,GATS5dv,GATS6dv,GATS7dv,GATS8dv,GATS1d,GATS2d,GATS3d,GATS4d,GATS5d,GATS6d,GATS7d,GATS8d,GATS1s,GATS2s,GATS3s,GATS4s,GATS5s,GATS6s,GATS7s,GATS8s,GATS1Z,GATS2Z,GATS3Z,GATS4Z,GATS5Z,GATS6Z,GATS7Z,GATS8Z,GATS1m,GATS2m,GATS3m,GATS4m,GATS5m,GATS6m,GATS7m,GATS8m,GATS1v,GATS2v,GATS3v,GATS4v,GATS5v,GATS6v,GATS7v,GATS8v,GATS1se,GATS2se,GATS3se,GATS4se,GATS5se,GATS6se,GATS7se,GATS8se,GATS1pe,GATS2pe,GATS3pe,GATS4pe,GATS5pe,GATS6pe,GATS7pe,GATS8pe,GATS1are,GATS2are,GATS3are,GATS4are,GATS5are,GATS6are,GATS7are,GATS8are,GATS1p,GATS2p,GATS3p,GATS4p,GATS5p,GATS6p,GATS7p,GATS8p,GATS1i,GATS2i,GATS3i,GATS4i,GATS5i,GATS6i,GATS7i,GATS8i,nBonds,nBondsO,nBondsS,nBondsD,nBondsA,nBondsM,nBondsKS,nBondsKD,RNCG,RPCG,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,HybRatio,FCSP3,ETA_alpha,AETA_alpha,ETA_shape_p,ETA_shape_y,ETA_beta,AETA_beta,ETA_beta_s,AETA_beta_s,ETA_beta_ns,AETA_beta_ns,AETA_beta_ns_d,ETA_eta,AETA_eta,ETA_eta_L,AETA_eta_L,ETA_eta_R,AETA_eta_R,ETA_eta_RL,AETA_eta_RL,ETA_eta_F,AETA_eta_F,ETA_eta_FL,AETA_eta_FL,ETA_eta_B,AETA_eta_B,ETA_eta_BR,AETA_eta_BR,ETA_dAlpha_B,ETA_epsilon_1,ETA_epsilon_2,ETA_epsilon_3,ETA_epsilon_4,ETA_epsilon_5,ETA_dEpsilon_A,ETA_dEpsilon_B,ETA_dEpsilon_C,ETA_dEpsilon_D,ETA_dBeta,AETA_dBeta,ETA_psi_1,ETA_dPsi_A,fragCpx,nHBAcc,nHBDon,Kier1,Kier2,Kier3,Lipinski,GhoseFilter,FilterItLogS,apol,bpol,nRing,nRot,RotRatio,SLogP,SMR,TopoPSA(NO),TopoPSA,GGI1,GGI2,GGI3,GGI4,GGI5,GGI6,GGI7,GGI8,GGI9,GGI10,JGI1,JGI2,JGI3,JGI4,JGI5,JGI6,JGI7,JGI8,JGI9,JGI10,JGT10,Diameter,Radius,TopoShapeIndex,PetitjeanIndex,Vabc
Select K Best,6.9669945204027774,6.884942803324554,6.415412899840858,5.936775004265913,5.705301787607498,5.654589395151066,4.991538830461318,4.801019528106014,4.4534910224031155,4.165195912740566,4.155079220570114,4.0953900508269765,4.06053370898372,3.7998963696522776,3.787146909103726,3.7517111244176866,3.7260987434983677,3.7160289746718522,3.6257590135914923,3.5980733214596055,3.5736908014181368,3.491676404082912,3.4574898162752317,3.396147556989181,3.34431173832135,3.323848920666193,3.295877899867183,3.245983917744226,3.225926160970091,3.2207987014265123,3.053096670827954,3.0101677219366314,2.937441788692169,2.8923122266805392,2.884979450497812,2.867206966519812,2.821909839121654,2.777491197032493,2.751196208385342,2.742474898703386,2.7318329325573303,2.703929436379787,2.6912308715023108,2.6104988722157647,2.588171821914974,2.530302740306917,2.5189932317075203,2.5050481667053317,2.4689749576797153,2.3656014058319434,2.314795396510002,2.282100391817517,2.2734566634111237,2.2579810846326547,2.25323938038108,2.2333952546136366,2.218541268003529,2.1996903441302678,2.1798435076862095,2.129353995357051,2.0916549598048895,2.0916549598048895,2.086955028429313,2.078485047975048,1.9917153279909667,1.9794210634827292,1.9672547749048532,1.9090711533925224,1.8545962915004974,1.851399704539739,1.7779191317497303,1.7685312873234869,1.755664578807172,1.7534110656738768,1.7488927132120204,1.7316323611886084,1.72033073308948,1.7142046758993081,1.7103723959223922,1.709361086073499,1.675411431335786,1.6711830880336387,1.6371268924939255,1.635994600120277,1.568559202813432,1.5598668153889659,1.5573552832942676,1.5566707450780133,1.5448989652528142,1.5418852060040846,1.5391728827135638,1.538251123196894,1.5379883263494805,1.4889190594805377,1.484070062174819,1.4729727963335448,1.4541104651138297,1.4506097860109162,1.4214133137310856,1.408706007769179,1.408095741749981,1.4069295953950833,1.4061899255862087,1.4037613929072952,1.390744196089301,1.384699790275439,1.3700470375608436,1.3687321435921045,1.3179772275998178,1.3145537045066256,1.3068260562801821,1.2674110410805193,1.264030966263222,1.2566859884893218,1.2550098176581015,1.2487806481873684,1.2179109079343569,1.2173828579403045,1.207460062051657,1.1806414378885985,1.1482765989025678,1.12202650026183,1.1190377236491476,1.115220673346616,1.1056826608358636,1.0993798440506712,1.0961463878742739,1.0861157556708427,1.0836393819100334,1.0820141984775078,1.0776632176264076,1.0763255714446633,1.0677669473995623,1.0463271788641908,1.0438215494568488,1.0391806627686087,1.0304493167479847,1.0232921859946373,1.0168509626087938,1.0087730023488863,1.0053748872675274,0.9938846918516293,0.9788007836696582,0.9749455425929662,0.9490564805862806,0.9424715713692635,0.9278491531670717,0.9194070459139653,0.9175927142601799,0.9037192287161148,0.8984708269668445,0.8921069450857516,0.8845974318219123,0.8763329017354707,0.874271894402414,0.8734153344256019,0.8657659057365823,0.8614776867871002,0.8518980038212569,0.8513227049171306,0.8407554038865855,0.8397329409900008,0.8381321392733656,0.8255386515527516,0.8215403281016894,0.8138225812850841,0.8135401395215834,0.8064319240418975,0.798816116103596,0.7891756909314341,0.7826255225644606,0.7809484877967412,0.7802273405930288,0.7614144281612447,0.7554763831199659,0.751178759246919,0.7497793505171136,0.7379464876197976,0.7365063473712242,0.7340140240417876,0.7244154858950633,0.7227457323862908,0.7226932247044283,0.7132732876889536,0.7129692840564826,0.7018962485360782,0.6995987873672175,0.6901300754183833,0.6855604810816919,0.6853945521904425,0.6834463121713621,0.6817127041608652,0.6675297472221864,0.6611541295145081,0.6574984963071949,0.6548482167409965,0.6544895199710773,0.6489540400720648,0.6476597520451411,0.6465820826545018,0.644409128158655,0.6434661349337354,0.6385597047065724,0.6376714865019473,0.6351620244255823,0.6351367053997982,0.6326948072271398,0.6271319838740756,0.6247614161872634,0.5994067344717775,0.5787259650609777,0.5682937361759062,0.5663713037289229,0.5659069871905567,0.5593259209581448,0.5488229135591223,0.5423700250245364,0.5410461553138058,0.5395968796716836,0.5374613435816692,0.5365435158151916,0.5355698866871141,0.5353567654727256,0.5348588124483342,0.5295743351428537,0.5294593713782145,0.5270244547832919,0.5215950250382317,0.5183087939068944,0.5166180411564715,0.515977385273938,0.4927651614271953,0.4844187829538572,0.47941505105428195,0.4787001470760888,0.4633508055113782,0.4581843237436399,0.45792833447440734,0.45142912304932625,0.44977595808877213,0.44974316974267675,0.44867731469842037,0.4394986805708266,0.4366442821055697,0.4351327807910575,0.4303839251202715,0.4252670397295162,0.42142407418092365,0.4185764723742772,0.4165300123373562,0.4049453890895449,0.403511712283001,0.39889388709294177,0.39757931058719814,0.39328416073668215,0.3909914602415949,0.3905625045087526,0.3840818072699201,0.38289972430420127,0.3814343641624407,0.37967649448867613,0.379609481425362,0.37719489576196047,0.3741235507860336,0.37057616528417425,0.36420500653343935,0.3604516141782928,0.3586486792675888,0.35187717839930754,0.35183718635266686,0.3517866356079068,0.3467878876252927,0.34546655886118266,0.34444061748023014,0.3430265496022814,0.34236418880817754,0.3416091345025807,0.34146079360377557,0.3359995860179804,0.33575024398159786,0.3337974031505606,0.32957498326659634,0.31979663491417926,0.3177477186629267,0.3154398511064615,0.3139293158454784,0.3100124632436739,0.3091868239429048,0.3045114571727746,0.3043511576864821,0.3017919845765665,0.2861658082287795,0.2832819716094169,0.28212439234722286,0.2818219213362125,0.2780050461985419,0.2729401946665377,0.2710214382302158,0.269735667703883,0.26797049260861444,0.2623428187505224,0.25939894894937204,0.2540182621166485,0.2460045387164175,0.24595658149793617,0.24330205176211728,0.23932656052518422,0.2356763682655233,0.23038279458527436,0.2302264165576978,0.22704478107392054,0.2246928490539067,0.22361646230032117,0.22018101633282433,0.21959156966991653,0.21491260346323135,0.21315372923579862,0.21219524627012823,0.20406251690624524,0.20040680172397726,0.19896216296634825,0.19842442937067678,0.19665612386907028,0.19476615836385577,0.1918992305820635,0.18941123467747678,0.18643555430257006,0.1860830719465963,0.18082092783534265,0.17539618833700124,0.17151602374306427,0.170529106428827,0.17002048099274647,0.169604866488225,0.1634274329222273,0.1548283417055565,0.1545053793185301,0.15444971665428034,0.15441956492974399,0.15209719905225297,0.1516100812632058,0.14942118518779904,0.14697667552513521,0.14615038507544276,0.1448159951145086,0.14437553505632936,0.13905721158401077,0.13826512137680702,0.135774770318105,0.13500248533993797,0.13493577334778237,0.13447007551088858,0.13101310219272552,0.12917578041000247,0.12604208469646,0.12210241767892445,0.12210077255289917,0.12004421352181256,0.11980517618693713,0.11755648848675192,0.11553831668897077,0.11289920612191613,0.11170612441120961,0.11119737112106519,0.10882901326856413,0.10776466495557023,0.10462374115071094,0.10439585961645556,0.10275102540151027,0.1026829256031615,0.10230393861889803,0.09988043793116615,0.09759528446766856,0.09548468579685311,0.09527503251884298,0.0952492755558051,0.09434655145129897,0.09433890150839085,0.093197486466914,0.09305823304472412,0.09290294553813097,0.09254328076285663,0.09115003587657383,0.0905176025352586,0.08957081327839916,0.0893092383418649,0.08859115623642393,0.08737011161740636,0.08280442281904402,0.08200336381689834,0.0819831997710863,0.08048558832909258,0.07588990241662308,0.07393308237846363,0.07177175912483129,0.07171126165858813,0.07096958513151345,0.07081085443465443,0.06968146471358173,0.06820792836634429,0.0640864479654466,0.06399436103635125,0.06278773933774398,0.061737883451254943,0.061692021571068595,0.060280942715887124,0.059189416692256795,0.05705977966970552,0.05646820816778091,0.05166936427442126,0.05165058138578929,0.050887555270840934,0.050717626201815635,0.0495944790580939,0.049208240596767566,0.04864458991468066,0.04847781026501714,0.047888603282412054,0.04748489037560471,0.04623251570840516,0.045101032782467416,0.042036181324040925,0.04173415467921866,0.03855278504358069,0.038341982618674005,0.03808656600312382,0.03729666825629959,0.03637732876013979,0.036364609727133936,0.034940005655272804,0.034389334187417284,0.03422216086616746,0.03364788491170422,0.02893345333622873,0.02863397882677366,0.028033674880744663,0.027534200403386107,0.02637285414570578,0.02489225281276566,0.02466139202738007,0.023974481225680164,0.02393040010573641,0.023789503315183057,0.02372507710044774,0.02323095558033382,0.02258882485608941,0.021983599213773655,0.020729771661651623,0.020098326479328847,0.019989675090323785,0.01918268325664193,0.01817862132237119,0.01690282365890479,0.016438195232700858,0.016009984114341323,0.014366506781710461,0.014318737872013092,0.013612879100287438,0.013306310252305801,0.013256324878157248,0.012884564100390438,0.011996141366866964,0.011782872439378516,0.011744849914886415,0.011553594925814164,0.01115512426719046,0.01086140615272728,0.009983647152565662,0.009555861276268451,0.008892409908075053,0.008686834823010614,0.00816143116625502,0.007873988646113486,0.00661866622967335,0.006080550774373798,0.005619787968743352,0.005203236358613428,0.0049499149057425,0.004834063609557614,0.004613674754039078,0.00450682921665453,0.004232536309764362,0.003955021335483322,0.003323026456157903,0.0031062902304267543,0.0029012591945620724,0.0025780202010443625,0.0018023412400648175,0.001628318254683018,0.0015563737568984844,0.0014407844461960992,0.0014313188461250268,0.0014141703174765695,0.000792425530338179,0.0007773509364533979,0.0007138577492697208,0.0005497867950135052,0.00027352322181186804,0.00024467015902835613,1.3758395913928538e-05,1.226035740103721e-05
Extra Trees Regressor,0.0016028044525254542,0.0014972971418096706,0.0015287964759354326,0.0013232226876385977,0.001968314618133585,0.0015799220158222898,0.0016854398970686676,0.002241242312107147,0.0019452132475467464,0.0013279755910951194,0.003207870503530644,0.002036433552694404,0.0021952797934550873,0.002029246106569146,0.002131725668453231,0.0023210085986259737,0.002570511658078273,0.001957777370906489,0.0015783069105349495,0.0012922129610632013,0.002521117672251424,0.00153979247948441,0.0027424818090503508,0.0023085351225732367,0.0020272198292930117,0.002207737421090214,0.001543831166007871,0.0014121123242597435,0.0017127495899846713,0.0018973055587666414,0.0018463474224967656,0.0024205044565900635,0.0020916097716411767,0.0018731128129195695,0.0021179654187269436,0.0015770126862493315,0.0013835557279209233,0.001917313652994463,0.0020127857000490574,0.0017352968606045385,0.0020348457909693304,0.0022019240321764135,0.0016735159632613745,0.0023065007594890666,0.0013595882210265062,0.0018965574882304223,0.0018100857404134316,0.0019987616556064,0.0016923221253722879,0.002133557260268369,0.002077897472097369,0.0019830582825058505,0.0021117370786169166,0.001707369654209141,0.001754743500274509,0.0013674846824783358,0.002322477795368207,0.0016764782085570578,0.00195616559438627,0.002019684258742616,0.002491074967084037,0.001922964965931222,0.0012922245819149303,0.0018810865823698751,0.001355790809805461,0.00179385672576538,0.0015219759119447006,0.0018290989995278467,0.0019073200009442843,0.0024105310078668452,0.002019215884874815,0.001809428587684786,0.0015286029035403734,0.0013530353981672134,0.0017808371436158518,0.0017322799104133298,0.002085371101046337,0.0018008948911273563,0.0027270974321236432,0.0021753864254232527,0.0016827031924372864,0.0018591369386984635,0.0024096253767869258,0.002230246662491366,0.0018801672073682552,0.0022890633381622626,0.0019932859096550687,0.002043625343507458,0.0033066444456701957,0.001981671989086794,0.002562745627792148,0.002208493481536799,0.0023305198691514198,0.002341139250843572,0.0024437714566934014,0.0021378133788376675,0.00240718437610244,0.002117255089679276,0.0023179954141513337,0.0018825735764720596,0.002480914453516844,0.0009868974752860536,0.0012992765344276595,0.0013332692311009697,0.0016796449141707637,0.0015355432745695647,0.0016778464245113846,0.0014842527029492458,0.001945690592880683,0.0018007478788292835,0.0020965762555626636,0.0016985961870809164,0.001976875495122991,0.0018403154782690374,0.0019398803943845022,0.001974038111455718,0.0017602556785076653,0.0019954935493352198,0.00220689997823354,0.002224644798104363,0.0017854518226716211,0.0015166421700605975,0.002020970001034772,0.0019832199714050485,0.0020015768169135903,0.001525403119705399,0.001723585006642888,0.0010779240902705463,0.002016705848252143,0.0018905162994165522,0.002318869091593196,0.00169906590711608,0.0018126857538193044,0.0016263272377279674,0.0010839463018537847,0.0016155560179784093,0.0018274730207117164,0.0015705301729039029,0.002645157344016449,0.0018502106531608248,0.001968999776172659,0.0018454223416798378,0.0015823151108167322,0.0012925177218067313,0.001689335493540754,0.001677922724497128,0.0015064244159747513,0.002939214933979743,0.0018379139990046735,0.001746349355079576,0.0016024578420086681,0.0016313236495074071,0.0019727671190789024,0.0028565264688937327,0.002065412499969746,0.001789750510238339,0.0017730975315607418,0.0020500614280210727,0.0018406957122642964,0.0016082589064809819,0.0016176001172790017,0.00169774056568166,0.0014362747295158392,0.0013572480251602451,0.0014973809685997522,0.0015477377645578198,0.0016405385173632043,0.0016633450547320486,0.0014645526456231997,0.0016751395728587175,0.0013169678479877484,0.0014991626736295032,0.0011644711250701997,0.0013620434648901239,0.001173599382778719,0.001479915386420087,0.0015561456143672995,0.0015168517270866466,0.0014960278910608898,0.0015362724706429506,0.0013089238420486676,0.0011777390171999842,0.0014815302745683143,0.0012231261758559964,0.0012124394010348137,0.001614441158037725,0.001645797289902372,0.0017867257981897381,0.0022298399901623427,0.00181949567138186,0.002719777731906371,0.002143964045481901,0.0018910882895189188,0.0014746023981561513,0.001961723322584169,0.0024600606644844727,0.0022160003040448397,0.001758485115574457,0.002429409476453942,0.002189361871498429,0.002051871664086457,0.002028564588517862,0.0021903923339330945,0.002511206871935108,0.0023121232653841007,0.0022751517130711802,0.002410795309830397,0.002204981346677474,0.00285781451520336,0.0030645694125699544,0.0025529868053686313,0.004214205702187101,0.002559712184419289,0.0031631924518489576,0.0019977919656461738,0.0021198116134243435,0.0018185134422084401,0.001710150190606039,0.0020932124707215343,0.0021019125426229757,0.0023138477745823383,0.0023373926607468828,0.0018953726056297625,0.002815336581878406,0.0021052689628928895,0.0020428480401593783,0.001644888827116855,0.0027537834015593913,0.002360176524711534,0.0023758320568923494,0.0022781542654394474,0.0017152931194127463,0.0021391344290580577,0.0020529726045840006,0.002469175006984573,0.0023836296683694873,0.002347119077678299,0.0020463057030849644,0.001714291828032118,0.0017852020286059046,0.002140455289268783,0.0018390264546106353,0.002368397998704772,0.0022251799025085253,0.0018214624121639506,0.0020835993092885798,0.001606940908442147,0.0018968098663827305,0.0021569596160622177,0.0017981361631018752,0.0020357512332263967,0.002100788067126692,0.001980822127725542,0.0017775497584189299,0.003200526525766398,0.001816498964570423,0.0018649257295766711,0.0020342158543925023,0.002037635498389391,0.0021493887265696867,0.0017793768671974654,0.0018288198888945248,0.0017231482172411186,0.001562974894274474,0.001806083874830061,0.0016515460148029191,0.0018430216490084898,0.0017128058844807473,0.0017349481798951856,0.0018366371694087903,0.0016335861723328357,0.0014921789242887794,0.0016736018603943522,0.0016333468967530441,0.0017422481828240789,0.0016939440686312842,0.001551449649225897,0.0017387886116188003,0.0017535176692029435,0.001458635967881721,0.0017308759045532953,0.0016035631810689527,0.0019225529910325626,0.0016466923447060805,0.0017703730928820278,0.001764992246704952,0.0019365620569647996,0.002575732142957379,0.0019879243147170036,0.0021604151136382244,0.002205204724735066,0.001988719315794262,0.001976632525227984,0.002027740201047799,0.002323958830068461,0.002068437322377829,0.0018861374421848091,0.002037502844051964,0.0027264964713301014,0.0024922024541583774,0.002155697019812187,0.002262075593795797,0.002957564303028287,0.002271450779203695,0.002293447300480088,0.0025147099900600794,0.002267327142309319,0.002678498668969192,0.0025821243133902667,0.0023799384159430854,0.0018999313750659584,0.0018670255583403735,0.001758410967946341,0.002105127790112649,0.0019867931809567974,0.0017661480985997253,0.0023755246022563238,0.001864441498831479,0.002836563368988102,0.0022275888411820368,0.0019434664847915375,0.0021803137657467886,0.0023642603881158806,0.003187390754282104,0.001837077068822412,0.002541926769977072,0.0019409776438593905,0.0014884667387711347,0.002342309302902121,0.0026767634115379166,0.0023459637299261043,0.00231663599053043,0.00271690468242529,0.003075503056285158,0.0018950429156883851,0.0019498462710022656,0.003585422114782719,0.0024153901396212147,0.0036244063051049723,0.0022987039067481336,0.002041041429362719,0.002783075819761721,0.001982895988813833,0.0018650231558228212,0.004162930482763401,0.002131592412400186,0.0030569928817194207,0.0022518779360452866,0.001955003520527271,0.002919471755267465,0.0016431992266513827,0.0023001899334592997,0.0022148378588704547,0.001763658638493347,0.002291290884753948,0.0020121019432606927,0.0019207167968768727,0.002280410481767642,0.0020945567334432202,0.0018442334560109595,0.0023803946362797967,0.0017484343903104496,0.0017769245808547489,0.0023918126541822835,0.0023326248020475436,0.0021960524978643526,0.0022125285630306634,0.0018452148379972822,0.0019669891536525214,0.0018885012080630504,0.0018298930583201078,0.0019148741088422436,0.0020404562043993993,0.002568259718881151,0.001931900299743977,0.0018844816715873568,0.0018326122174959524,0.002009869847142899,0.001847911845696329,0.001669573041230279,0.0021412284824873333,0.002179735515890431,0.0018946737517266741,0.002132170544527167,0.0026561085916676284,0.0022334686507590154,0.002411244666710131,0.002471131669356079,0.0018677727650323423,0.0027399187080404436,0.0022049669678768703,0.002772481904775922,0.0022647313351068523,0.0024376597022900248,0.002581921443492892,0.0027196808504799663,0.002259065761341469,0.002190218627885603,0.0016698195910811754,0.0012907361519254854,0.001692214850702328,0.002406177911673799,0.0016034222211485428,0.0013053667663885772,0.0016747559154486884,0.0014237988319840997,0.0021286018830390732,0.0020428199273485855,0.004103170657134625,0.0023640108396978878,0.0028194401811917234,0.002210722754528235,0.002675235557158378,0.0020761901397515618,0.0019511660097227827,0.0016567321101229277,0.0011292916436904824,0.0014869997981597463,0.0027631052416073015,0.0025455857147986213,0.0014940017797994522,0.0015669138597572479,0.001209872844913589,0.0031114088397413225,0.0014067672478391914,0.0016251632990904668,0.002961499772069309,0.0015869588152849904,0.0016898931833375253,0.0022314252560299876,0.0017462971315328549,0.0011679186237255408,0.0014068027311540596,0.0012749721676125166,0.0020782356735944587,0.0015293381841892354,0.0016055194181443654,0.0014988481451534044,0.0017065717387236283,0.0016197290563548323,0.0020165709286194575,0.0014925213394976842,0.0013968101929913567,0.0022021306679071858,0.0016001053470470108,0.0017308247044981189,0.0022277092053355446,0.0015179128575165837,0.0018886288273803136,0.0014001974131898148,0.0019865353682197943,0.0014356521759218176,0.002438018188850925,0.0019660979735303496,0.0016949442367066108,0.001636376948407085,0.0016427360809760539,0.001698781005022874,0.0026620466278797334,0.002351473402608683,0.0014272016011990633,0.0020895571047642564,0.0026792178716553484,0.0012373313048788927,0.001363049350617449,0.002257590129010734,0.0014750929539212468,0.0013766226842925188,0.0019172766538311503,0.002616192643813867,0.0025413278219086626,0.0027140164370148584,0.0014001639581479952,0.001974021371251496,0.0021600078198605994,0.0016893822401563043,0.0018722420327999703,0.0017997934755513004,0.002341289105620004,0.0019899739026402294,0.00194744793703509,0.0016025713669616777,0.001933716136559793,0.0018515351258148102,0.0022188208834592283,0.0027459181307095517,0.0022463068223712423,0.0025823815476984646,0.0022073646087318365,0.002918861528278785,0.0024550530382908727,0.00191697518757933,0.0011558416203492348,0.0014561818844758584,0.0016251435647814609,0.0019408852441070614,0.0016059310705646402,0.001850725529436944,0.0026604251225000723,0.003018715120460151,0.0013738173713206895
